"ITRAXX SOVX ASIA PACIFIC SERIES 4","Untranched","3,499,388,000","151,000,000","191",
"ITRAXX SOVX ASIA PACIFIC SERIES 5","Untranched","2,191,000,000","251,000,000","123",
"ITRAXX SOVX ASIA PACIFIC SERIES 6","Untranched","715,370,000","107,370,000","112",
"ITRAXX SOVX CEEMEA SERIES 3","Untranched","20,032,838,700","391,900,000","1,823",
"ITRAXX SOVX CEEMEA SERIES 4","Untranched","14,320,275,000","649,000,000","848",
"ITRAXX SOVX CEEMEA SERIES 5","Untranched","19,836,663,482","498,475,000","1,384",
"ITRAXX SOVX CEEMEA SERIES 6","Untranched","27,562,721,566","686,528,000","1,960",
"ITRAXX SOVX CEEMEA SERIES 7","Untranched","30,656,493,837","2,035,461,000","2,118",
"ITRAXX SOVX CEEMEA SERIES 8","Untranched","1,663,750,000","842,250,000","78",
"ITRAXX SOVX WESTERN EUROPE SERIES 2","Untranched","34,006,880,362","3,111,050,000","385",
"ITRAXX SOVX WESTERN EUROPE SERIES 3","Untranched","31,564,380,059","1,119,220,000","452",
"ITRAXX SOVX WESTERN EUROPE SERIES 4","Untranched","38,262,829,867","1,020,600,000","620",
"ITRAXX SOVX WESTERN EUROPE SERIES 5","Untranched","35,560,524,537","1,710,706,000","525",
"ITRAXX SOVX WESTERN EUROPE SERIES 6","Untranched","10,224,413,262","546,520,000","282",
